user_id,y,x_001,x_002,x_003,x_004,x_005,x_006,x_007,x_008,x_009,x_010,x_011,x_012,x_013,x_014,x_015,x_016,x_017,x_018,x_019,x_020,x_021,x_022,x_023,x_024,x_025,x_026,x_027,x_028,x_029,x_030,x_031,x_032,x_033,x_034,x_035,x_036,x_037,x_038,x_039,x_040,x_041,x_042,x_043,x_044,x_045,x_046,x_047,x_055,x_056,x_057,x_058,x_059,x_060,x_061,x_074,x_075,x_076,x_077,x_078,x_079,x_080,x_121,x_122,x_123,x_124,x_125,x_126,x_127,x_131,x_132,x_134,x_137,x_139,x_142,x_143,x_144,x_145,x_146,x_147,x_148,x_149,x_150,x_151,x_152,x_153,x_154,x_155,x_156,x_157,x_158,x_162,x_163,x_164,x_165,x_166,x_167,x_168,x_169,x_170,x_171,x_175,x_176,x_177,x_178,x_179,x_180,x_181,x_182,x_183,x_184,x_185,x_186,x_187,x_188,x_189,x_190,x_191,x_192,x_193,x_194,x_195,x_196,x_197,x_198,x_199
A17954,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,1,0,4,2,0,2,0,1,3,3,7,2,2,0,0,0,0,30,6,5,1.262727175,44469.43,7411.571667,1.670123855,30,6,5,1.262727175,44469.43,7411.571667,1.670123855,30,6,5,1.262727175,44469.43,7411.571667,1.384503812,30,6,5,1.262727175,44469.43,7411.571667,12.67179769,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,2,2,2,2,2,2,2,2
A17955,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,2,1,0,2,0,0,0,3,5,1,0,0,0,0,0,3,3,1,100,537,179,1.348382509,3,3,1,100,537,179,1.348382509,3,3,1,100,537,179,1.551472329,3,3,1,100,537,179,4.171763709,0.08,1,1,1,1,1,0.08,1,0.08,0.08,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,4,5,4,5,4,5,4,5,4,5,4
A17957,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,2,1,0,1,0,0,0,3,3,1,0,0,0,0,0,3,2,1.5,2.091738691,2904,1452,0.853465541,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,1,1,2,1,3,3,5,4
A17960,0,1,29,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,18,6,3,2.106425665,14838.4,2473.066667,1.375529925,14,4,3.5,5.958965516,14068,3517,3.75283239,14,4,3.5,5.958965516,14068,3517,1.989764876,14,4,3.5,5.958965516,14068,3517,6.488103985,1425,1,1,2,4,2,8640,5,2940,1425,1537.5,,1,1,0,0,1,1,0,0,0,0,1,1,0,0,3,3,0,0,0,0,1,1,0,0,4,4,0,0,0,0,5638.5,1543.5,1020,0,0,0,0,0,0,0,0,1,1,1,1
A17962,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,1,0,1,0
A17964,1,0,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,5,0,0,1,2,2,2,0,1,3,1,0,3,4,6,0,0,0,0,0,103,6,17.16666667,0.73912517,73738.19,12289.69833,1.052160481,103,6,17.16666667,0.73912517,73738.19,12289.69833,1.052160481,103,6,17.16666667,0.73912517,73738.19,12289.69833,0.989669464,103,6,17.16666667,0.73912517,73738.19,12289.69833,5.733580044,0.28,0,0,1,1,1,0.28,1,0.28,0.28,2200,999,1,1,0,0,2,2,0,0,0,0,4,4,2,2,29,15,14,3,14,3,4,4,2,2,71,21,50,4,50,4,27269.36,2618.67,500.67,2,2,3,3,6,6,7,7,7,7,9,9
A17965,0,0,31,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,3,0,0,1,1,1,2,0,2,1,0,0,3,4,2,0,0,0,0,0,6,3,2,1.98019802,6408,2136,3.024731223,6,3,2,1.98019802,6408,2136,3.024731223,6,3,2,1.98019802,6408,2136,1.761148339,6,3,2,1.98019802,6408,2136,5.04149988,0.07,1,1,2,2,3,15600.07,5,9800,0.07,935.46,935.46,2,2,0,0,2,2,0,0,0,0,3,3,1,1,5,4,1,1,1,1,3,3,2,2,8,6,2,2,2,2,8425.25,2060,378.33,1,1,1,1,4,4,6,6,5,5,7,7
A17966,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,,1558.97,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,2,0,2,2,2,2,,,,0,0,0,0,1,1,1,1,3,3,4,4
A17967,1,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,4,2,1,2,0,3,3,2,0,3,5,10,0,0,0,0,0,8,4,2,0.995024876,10676.75,2669.1875,0.891639422,8,4,2,0.995024876,10676.75,2669.1875,0.891639422,8,4,2,0.995024876,10676.75,2669.1875,0.886976261,8,4,2,0.995024876,10676.75,2669.1875,3.257274784,2850,1,1,1,3,1,11400,4,2850,2850,3090,285.33,2,2,1,1,22,4,18,4,18,4,4,4,2,2,33,11,22,8,22,8,4,4,3,3,38,15,23,9,23,9,16381.32,3102,38,0,0,0,0,5,5,7,7,8,8,13,13
A17972,0,1,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,3,0,0,1,2,5,2,0,1,2,0,0,3,5,5,1,0,0,0,0,23,6,3.833333333,2.077858786,27413.63,4568.938333,1.770158033,23,6,3.833333333,2.077858786,27413.63,4568.938333,1.770158033,23,6,3.833333333,2.077858786,27413.63,4568.938333,1.53243756,23,6,3.833333333,2.077858786,27413.63,4568.938333,8.259959694,1000,1,1,3,3,4,14450.37,9,2500,0.37,156.79,156.79,1,1,0,0,2,2,0,0,0,0,3,3,1,1,6,5,1,1,1,1,5,4,3,3,17,11,6,4,6,4,19943.74,3010.6,156.79,3,3,3,3,6,6,9,8,8,8,12,11
A17973,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,5,4,0,0,0,3,2,1,0,0,0,4,0,1,4,5,0,0,0,0,0,3,2,1.5,2.091738691,2896.9,1448.45,2.237485128,3,2,1.5,2.091738691,2896.9,1448.45,2.237485128,3,2,1.5,2.091738691,2896.9,1448.45,2.071991923,3,2,1.5,2.091738691,2896.9,1448.45,6761.783979,2400,0,0,0,0,1,6600,3,2400,2100,533.39,528.39,0,0,0,0,0,0,0,0,0,0,1,1,1,1,15,1,14,14,14,14,3,3,1,1,52,8,44,44,41,41,8297.08,2408.33,101.33,2,2,2,2,2,2,2,2,8,8,15,15
A17978,1,1,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,1,0,1,0,1,0,1,0,3,2,1,0,0,0,0,0,10,6,1.666666667,1.598267899,14337,2389.5,1.333889671,10,6,1.666666667,1.598267899,14337,2389.5,1.333889671,10,6,1.666666667,1.598267899,14337,2389.5,1.16790098,10,6,1.666666667,1.598267899,14337,2389.5,6.490663828,3000,1,1,2,5,4,41510,18,3000,800,180,2000,1,1,0,0,1,1,0,0,0,0,3,3,1,1,6,4,2,1,2,1,5,5,1,1,15,13,2,1,2,1,27705.88,5290.67,50,1,1,1,1,5,4,7,6,7,6,12,10
A17979,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,3,1,2,2,0,1,1,0,1,3,6,3,1,0,0,0,0,14,4,3.5,2.009126246,22406.36,5601.59,1.419332031,13,3,4.333333333,7.37776683,22383.36,7461.12,4.612296482,13,3,4.333333333,7.37776683,22383.36,7461.12,1.886975619,13,3,4.333333333,7.37776683,22383.36,7461.12,5.278333122,6000,0,0,2,3,2,9640,3,6000,1820,365.83,365.83,3,2,3,3,32,4,28,14,28,14,4,2,4,4,49,5,44,19,44,19,4,3,4,4,94,8,86,30,86,30,13195.18,5412.27,2,1,0,1,0,3,2,3,2,3,3,4,3
A17980,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,1,1,3,0,2,0,2,0,3,3,4,0,0,0,0,0,3,2,1.5,2.091738691,18.39,9.195,0.712531162,3,2,1.5,2.091738691,18.39,9.195,0.712531162,2,1,2,2,18.32,18.32,18.32,,,,,,,,0,0,0,0,0,0,,0,,,748.37,748.37,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,2,1,1,1,1,2,2,1,1,8,6,2,2,2,2,6477.69,2735.84,748.37,1,1,1,1,2,2,2,2,5,5,5,5
A17982,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,1,0,0,2,3,0,0,0,0,0,0,2,1,2,2,1347.84,1347.84,1347.84,2,1,2,2,1347.84,1347.84,1347.84,2,1,2,2,1347.84,1347.84,1347.84,2,1,2,2,1347.84,1347.84,1347.84,0,0,0,0,0,0,,0,,,,3711.53,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,3,0,3,3,3,3,,,,0,0,0,0,0,0,0,0,8,8,9,9
A17984,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,2,3,1,0,0,2,0,0,2,6,0,1,0,0,0,0,9,4,2.25,1.774020199,3371.87,842.9675,0.931221523,7,3,2.333333333,1.517590271,3173.07,1057.69,1.092976229,7,3,2.333333333,1.517590271,3173.07,1057.69,2.027485192,7,3,2.333333333,1.517590271,3173.07,1057.69,40.05956064,0.11,0,0,1,1,1,0.11,1,0.11,0.11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,1,0,2,1,4,3,8,5,14,9
A17986,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,3,2,1,0,0,1,0,0,2,4,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,,2202.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,,,,1,0,1,0,2,1,2,1,5,4,6,5
A17990,0,0,41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,1,0,0,0,3,2,1,0,0,1,0,0,2,5,0,1,0,0,0,0,31,6,5.166666667,1.236833722,46295.14,7715.856667,1.023593995,31,6,5.166666667,1.236833722,46295.14,7715.856667,1.023593995,31,6,5.166666667,1.236833722,46295.14,7715.856667,0.977333486,31,6,5.166666667,1.236833722,46295.14,7715.856667,5.572579579,0,0,0,0,0,0,,0,,,,190.67,0,0,0,0,0,0,0,0,0,0,1,0,1,1,9,0,9,8,9,8,1,0,1,1,9,0,9,8,9,8,,,,0,0,0,0,0,0,0,0,2,2,2,2
A17992,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,2,2,3,3,2,2,3,3
A17995,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,1.5,2.091738691,1000.4,500.2,0.707672693,3,2,1.5,2.091738691,1000.4,500.2,0.707672693,3,2,1.5,2.091738691,1000.4,500.2,0.708862354,3,2,1.5,2.091738691,1000.4,500.2,2335.078426,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,4,4,4,4,5,5,5,5
A17998,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,1,4,1,0,0,3,1,0,2,2,6,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,1,1,1,1,1,1,1,1
A17999,0,1,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,5,0,0,0,0,2,0,0,0,2,3,0,2,3,4,0,0,0,0,0,58,6,9.666666667,1.444227592,68772.86,11462.14333,1.259515857,58,6,9.666666667,1.444227592,68578.86,11429.81,1.252156192,58,6,9.666666667,1.444227592,68578.86,11429.81,1.188319707,58,6,9.666666667,1.444227592,68578.86,11429.81,6.586060478,6500,0,0,2,2,4,39000,7,10000,2500,1100,2575,1,1,0,0,2,2,0,0,0,0,3,3,1,1,6,4,2,2,2,2,3,3,2,2,8,5,3,3,3,3,14790.14,5454.08,258,4,4,4,4,4,4,5,5,8,8,13,13
A18000,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,1,1,1,1,954.24,954.24,954.24,1,1,1,1,954.24,954.24,954.24,1,1,1,1,954.24,954.24,954.24,1,1,1,1,954.24,954.24,954.24,0,0,0,0,0,0,,0,,,396,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,0,0,0,0,1188,396,396,0,0,0,0,0,0,0,0,1,1,1,1
A18002,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,0,0,0,2,1,1,0,0,1,1,0,2,2,3,0,0,0,0,0,6,5,1.2,2.62459387,2939.4,587.88,1.017131792,2,2,1,100,2390.5,1195.25,4.328652395,2,2,1,100,2390.5,1195.25,1.309818084,2,2,1,100,2390.5,1195.25,3.083556011,0.01,1,1,2,2,3,5775.04,6,1500,0.01,1542,636.16,2,0,2,2,2,0,2,2,2,2,3,1,3,3,8,2,6,5,6,5,4,2,3,3,12,6,6,5,6,5,7718.5,1542,544,5,5,5,5,8,8,8,8,10,10,15,15
A18003,0,0,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,0,0,0,0,3,0,0,1,0,1,0,3,3,1,1,0,0,0,0,18,3,6,1.659497969,36060.34,12020.11333,1.897434998,18,3,6,1.659497969,36060.34,12020.11333,1.897434998,18,3,6,1.659497969,36060.34,12020.11333,1.321813425,18,3,6,1.659497969,36060.34,12020.11333,12.06013502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A18004,0,1,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,1,3,0,2,3,4,0,0,0,0,0,8,5,1.6,2.86880991,9641.03,1928.206,0.773416242,4,2,2,200,8502.23,4251.115,1.651893689,4,2,2,200,8502.23,4251.115,1.02403915,4,2,2,200,8502.23,4251.115,60.72277892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A18005,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,1,1,0,1,1,2,0,3,4,2,0,0,0,0,0,8,4,2,2.419852721,2500.01,625.0025,1.284322058,6,4,1.5,2.553842364,2300.01,575.0025,1.323733224,3,3,1,100,2275,758.3333333,1.967890285,3,3,1,100,2275,758.3333333,5.33787272,2000,1,1,2,3,2,12000,5,3000,2000,284.81,321.45,2,1,1,1,8,1,7,2,7,2,3,3,2,2,19,8,11,6,11,6,4,4,2,2,22,11,11,6,11,6,7699.51,2060,284.53,0,0,0,0,2,2,2,2,5,4,6,5
A18007,1,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,6,0,0,0,5,2,1,0,0,0,6,0,1,9,4,0,0,0,0,0,22,2,11,0.777267848,22778.17,11389.085,0.857729932,21,1,21,21,20778.17,20778.17,20778.17,21,1,21,21,20778.17,20778.17,20778.17,21,1,21,21,20778.17,20778.17,20778.17,3000,2,3,3,5,3,8925.39,5,3000,0.39,1543.5,,1,1,0,0,1,1,0,0,0,0,2,2,0,0,2,2,0,0,0,0,2,2,0,0,2,2,0,0,0,0,1583.5,1543.5,40,1,1,1,1,2,2,2,2,3,3,3,3
A18008,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,11,0,0,0,7,11,1,0,5,2,4,0,3,12,15,2,0,0,0,0,6,5,1.2,2.62459387,4322,864.4,1.123814184,5,4,1.25,2.450980392,4002,1000.5,1.22658352,5,4,1.25,2.450980392,4002,1000.5,1.197334248,5,4,1.25,2.450980392,4002,1000.5,4.479108826,0.23,0,0,2,3,3,6664.23,4,3000,0.23,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,9,9,10,10,14,14,27,27,16,16,34,34
A18009,0,0,25,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,3,4,0,0,0,0,3,0,0,0,1,3,0,2,2,4,1,0,0,0,0,25,5,5,1.266783636,68882.81,13776.562,1.608723393,25,5,5,1.266783636,68882.81,13776.562,1.608723393,24,5,4.8,1.154598788,68682.81,13736.562,1.639990304,24,5,4.8,1.154598788,68682.81,13736.562,9.040297197,0.03,1,1,1,1,1,0.03,1,0.03,0.03,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,5,6,6,5,5,6,6,5,5,6,6
A18010,1,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,5,0,0,0,0,5,0,0,1,2,2,0,3,2,7,1,0,0,0,0,19,5,3.8,1.744761311,43617.41,8723.482,1.282667886,19,5,3.8,1.744761311,43617.41,8723.482,1.282667886,19,5,3.8,1.744761311,43617.41,8723.482,1.128333691,19,5,3.8,1.744761311,43617.41,8723.482,6.573848593,0,0,0,0,0,0,,0,,,1315.96,1484,1,1,0,0,1,1,0,0,0,0,2,2,0,0,3,3,0,0,0,0,3,3,2,2,6,4,2,2,2,2,6155.92,2040,1315.96,0,0,0,0,1,1,1,1,3,3,4,4
A18012,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,2,4,1,0,0,0,1,0,1,7,0,0,0,0,0,0,8,3,2.666666667,0.920571478,2031,677,1.632833447,5,3,1.666666667,1.430982997,1631,543.6666667,1.432486862,5,3,1.666666667,1.430982997,1631,543.6666667,2.261072236,5,3,1.666666667,1.430982997,1631,543.6666667,5.904201918,0.42,0,0,1,1,1,0.42,1,0.42,0.42,,2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,,,,0,0,0,0,4,3,4,3,13,12,16,15
A18013,0,0,29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,0,0,0,1,2,1,0,0,0,2,0,1,5,0,0,0,0,0,0,27,6,4.5,1.455271267,32223.18,5370.53,1.074796536,27,6,4.5,1.455271267,32223.18,5370.53,1.074796536,15,5,3,2.106425665,10901.05,2180.21,1.716289334,27,6,4.5,1.455271267,32223.18,5370.53,21.57041905,0.1,0,0,1,1,1,0.1,1,0.1,0.1,467.18,467.18,1,1,1,0,2,1,1,1,0,0,1,1,1,0,2,1,1,1,0,0,1,1,1,0,2,1,1,1,0,0,467.18,467.18,467.18,0,0,0,0,0,0,0,0,0,0,0,0
A18015,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,1,1,0,0,0,0,1,0,3,0,1,0,0,0,0,11,5,2.2,4.811755428,13272,2654.4,1.55954822,11,5,2.2,4.811755428,13272,2654.4,1.55954822,11,5,2.2,4.811755428,13272,2654.4,1.421352682,11,5,2.2,4.811755428,13272,2654.4,6.601859519,10000,0,0,1,1,1,10000,1,10000,10000,222.17,,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,3,0,0,0,0,2,2,0,0,7,7,0,0,0,0,1778.17,690,54,2,2,2,2,8,8,9,9,10,10,12,12
A18018,0,1,25,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5,2,0,0,0,3,2,1,0,0,0,2,0,1,5,2,0,0,0,0,0,6,3,2,1.148072141,6657,2219,1.560401419,6,3,2,1.148072141,6657,2219,1.560401419,6,3,2,1.148072141,6657,2219,1.141586338,6,3,2,1.148072141,6657,2219,3.656484366,1500,1,1,1,1,3,4500.38,3,3000,0.38,1220.21,2000,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,2,1,2,2,12,1,11,7,11,7,1220.21,1220.21,1220.21,2,2,2,2,4,4,4,4,4,4,5,5
A18019,0,0,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,5,0,0,0,2,2,1,0,0,3,2,0,2,5,4,0,0,0,0,0,1,1,1,1,1360,1360,1360,1,1,1,1,1360,1360,1360,,,,,,,,,,,,,,,1975,0,0,2,2,5,36225,12,6500,40,1796.88,,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,3,0,0,0,0,3,3,0,0,19,19,0,0,0,0,22695.04,3465.13,365.33,1,1,1,1,2,2,2,2,9,9,11,11
A18023,1,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,1,0,0,0,2,1,0,2,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,1,1,1,2,1,23900,6,5000,2000,168.74,1727.87,2,2,1,1,7,6,1,1,1,1,2,2,1,1,10,9,1,1,1,1,2,2,1,1,16,13,3,3,3,3,22545.15,5084,168.7,1,1,1,1,2,2,2,2,8,8,8,8
A18030,1,0,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,1,0,1,0,0,0,2,1,1,2,2,0,0,0,0,0,17,6,2.833333333,1.911882276,16357.65,2726.275,1.742757366,16,6,2.666666667,1.623054026,16354.65,2725.775,1.741914848,16,6,2.666666667,1.623054026,16354.65,2725.775,1.425249731,16,6,2.666666667,1.623054026,16354.65,2725.775,7.63841579,0.1,0,0,0,0,1,0.2,2,0.1,0.1,209.34,208.5,2,2,2,2,10,3,7,4,7,4,2,2,2,2,10,3,7,4,7,4,3,3,2,2,11,4,7,4,7,4,622.35,209.34,1,2,2,4,4,4,4,14,14,4,4,14,14
A18031,1,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,2,2,3200,3200,3200,,,,,,,,2,1,2,2,3200,3200,3200,2,1,2,2,3200,3200,3200,0,0,0,0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,1,1,1,4,4,4,4,5,4,6,4
A18032,1,1,29,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,3,3,0,0,0,2,1,1,0,0,1,2,0,2,3,3,0,0,0,0,0,33,5,6.6,0.852377737,41561.6,8312.32,1.312271747,5,4,1.25,2.450980392,8022.6,2005.65,1.839044385,5,4,1.25,2.450980392,8022.6,2005.65,1.353902821,5,4,1.25,2.450980392,8022.6,2005.65,10.71133647,2375,0,0,0,0,1,2375,1,2375,2375,2776.5,2766,0,0,0,0,0,0,0,0,0,0,2,1,1,1,6,1,5,5,5,5,2,2,1,1,33,2,31,31,31,31,5351.5,2776.5,2575,0,0,0,0,3,3,3,3,5,5,7,7
A18035,0,0,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,1,0,1,0,0,0,2,0,1,1,2,0,0,0,0,0,4,3,1.333333333,2.270082101,8715,2905,0.743380786,2,1,2,2,1000,1000,1000,2,1,2,2,1000,1000,1000,2,1,2,2,1000,1000,1000,3500,1,1,1,2,1,6500,2,3500,3000,357.52,,1,1,0,0,1,1,0,0,0,0,1,1,0,0,3,3,0,0,0,0,2,2,0,0,6,6,0,0,0,0,3103.56,1315.96,357.52,2,2,2,2,2,2,3,3,5,5,7,7
A18038,0,0,30,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5,7,1,1,1,0,2,4,0,3,2,1,0,3,3,9,0,0,0,0,0,11,5,2.2,2.598445576,76166.85,15233.37,0.733912941,11,5,2.2,2.598445576,74442.85,14888.57,0.708060226,,,,,,,,,,,,,,,5000,1,1,3,3,4,89000.22,4,80000,0.22,20040,5000,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,3,1,3,1,1,1,1,1,4,1,3,1,3,1,20040,20040,20040,1,1,1,1,8,8,8,8,8,8,8,8
A18041,0,0,29,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4,5,0,0,0,1,3,1,0,1,0,4,0,3,5,4,0,0,0,0,0,24,6,4,2.808567553,31688.6,5281.433333,2.912690131,23,6,3.833333333,2.862490624,29313.6,4885.6,3.616781795,23,6,3.833333333,2.862490624,29313.6,4885.6,2.081299802,23,6,3.833333333,2.862490624,29313.6,4885.6,11.91395049,14000,2,2,3,4,6,66820,13,14000,910,6422.45,800,0,0,0,0,0,0,0,0,0,0,3,2,2,2,8,4,4,3,4,3,5,4,2,2,16,11,5,4,5,4,51170.34,10116,254.8,4,4,5,5,8,8,13,13,8,8,14,14
A18047,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,2,4,1,0,0,1,5,0,2,4,8,0,0,0,0,0,6,3,2,1.98019802,5581.71,1860.57,0.94487651,6,3,2,1.98019802,5581.71,1860.57,0.94487651,6,3,2,1.98019802,5581.71,1860.57,2.216991135,6,3,2,1.98019802,5581.71,1860.57,102.4162046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A18048,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,2,1,1,0,0,2,3,0,2,3,4,0,0,1,0,0,42,6,7,1.982237244,56259.44,9376.573333,1.270348733,40,6,6.666666667,1.839189819,54904.24,9150.706667,1.224099451,40,6,6.666666667,1.839189819,54904.24,9150.706667,1.098132818,40,6,6.666666667,1.839189819,54904.24,9150.706667,6.169383541,0,0,0,0,0,0,,0,,,188,1148,0,0,0,0,0,0,0,0,0,0,2,2,1,1,18,5,13,8,12,8,3,3,2,2,38,12,26,19,24,18,4268.96,1026,187.16,4,4,8,6,7,7,14,12,8,8,19,17
